step,day,profile,hour_of_day,is_night,night_ratio_7d,night_ratio_14d,temporal_shift,amount,amount_log,amount_vs_avg_7d,total_amount_7d,tx_count_24h,tx_count_7d,burst_score,unique_recv_7d,unique_recv_24h,qris_ratio_7d,channel,drain_cycle_flag,dormant_flag,round_amount_flag,is_suspicious
0.8478871199026635,0.8791105421429002,3,-0.8586810111628602,-0.6707373863334216,0.8775906162757464,0.39964967166200693,-0.09752043227427742,0.7375793017854955,1.0886052070769598,-0.33259070463341434,-0.27762557592797044,-0.8590679443039096,-0.9594355857607648,-1.1045585178916826,0.0928052610565845,-1.5829258888454765,-0.9969773642270673,2,-0.46821073383305817,0.0,-0.10022023763370938,0
1.0345140556471664,1.0002999352414295,3,1.0025970691255444,-0.6707373863334216,0.8775906162757464,0.0743979382045269,0.34286734890554077,0.8713365130143176,1.1646523393086037,-0.2763744371987273,-0.2677073243156916,-0.8590679443039096,-0.9594355857607648,-1.1045585178916826,0.0928052610565845,-1.5829258888454765,-0.9969773642270673,0,-0.46821073383305817,0.0,-0.10022023763370938,0
1.2514048188096965,1.2426787214384878,3,0.28672088439923493,-0.6707373863334216,0.8775906162757464,0.0743979382045269,0.34286734890554077,1.8156776793495324,1.578643615283929,0.6341237390151326,-0.5314584228157825,-0.8590679443039096,-0.9594355857607648,-1.1045585178916826,0.0928052610565845,-1.5829258888454765,-0.9969773642270673,2,-0.46821073383305817,0.0,-0.10022023763370938,0
1.3724601284818063,1.363868114537017,3,0.28672088439923493,-0.6707373863334216,-0.2954207948515729,0.0743979382045269,-1.143813082684243,1.2598532217586402,1.3568071466439175,0.14075540107235324,-0.45251437958668533,-0.737390917427134,-0.9594355857607648,-0.4078246767782455,0.0928052610565845,-0.7212027992310361,-0.9969773642270673,0,-0.46821073383305817,0.0,-0.10022023763370938,0
1.4884714669175783,1.4850575076355463,3,0.14354564745397302,-0.6707373863334216,-0.5300230770770368,-0.08798411163256573,-1.30899979730533,0.6716223560298606,1.0488356608843925,-0.2012910663099328,-0.24840778057452878,-0.737390917427134,-0.8834778377511966,-0.547171445000933,0.0928052610565845,-0.7212027992310361,-0.9969773642270673,2,-0.46821073383305817,0.0,-0.10022023763370938,0
1.690230316371095,1.7274362938326047,3,-1.0018562481081221,1.4908964676421104,-1.4684322059788923,-0.08798411163256573,-2.630493514274027,1.5708339706594854,1.487076660147868,0.4828018684546393,-0.3485262260761954,-0.8590679443039096,-0.8834778377511966,-1.1045585178916826,0.0928052610565845,-1.5829258888454765,-0.9969773642270673,0,-0.46821073383305817,0.0,-0.10022023763370938,0
1.801197683570529,1.848625686931134,3,-1.288206721998646,1.4908964676421104,-0.5300230770770368,-0.08798411163256573,-1.30899979730533,1.887281115964106,1.6038633275036065,0.5473607326547477,-0.2698771605893729,-0.737390917427134,-0.8834778377511966,-0.547171445000933,0.0928052610565845,-0.7212027992310361,-0.9969773642270673,0,-0.46821073383305817,0.0,-0.10022023763370938,0
1.9626047631333423,1.9698150800296632,3,-0.14280482643655076,-0.6707373863334216,0.4083860518248188,0.39964967166200693,-0.6482529388209818,1.0188974345418214,1.2421544549375367,-0.07320011905007488,-0.17398439623635945,-0.8590679443039096,-0.8834778377511966,-1.1045585178916826,0.0928052610565845,-1.5829258888454765,-0.9969773642270673,2,-0.46821073383305817,0.0,-0.10022023763370938,0
2.1694075838231965,2.2121938662267215,3,-1.145031485053384,1.4908964676421104,0.4083860518248188,0.39964967166200693,-0.6482529388209818,0.7424524458663808,1.091515173871538,-0.15893634427009998,-0.24919072149724422,-0.8590679443039096,-0.8834778377511966,-1.1045585178916826,0.0928052610565845,-1.5829258888454765,-0.9969773642270673,0,-0.46821073383305817,0.0,-0.10022023763370938,0
2.2803749510226305,2.3333832593252506,3,-1.4313819589439079,1.4908964676421104,1.346795180726674,0.39964967166200693,0.6732407781477151,4.044431312325396,2.159472987481738,1.9259427612300324,-0.2980270365233253,-0.737390917427134,-0.8834778377511966,-0.547171445000933,0.0928052610565845,-0.7212027992310361,-0.9969773642270673,2,-0.46821073383305817,0.0,-0.10022023763370938,0
2.4165621744037544,2.45457265242378,3,-1.0018562481081221,1.4908964676421104,2.2852043096285297,0.39964967166200693,1.9947344951164119,1.151383390793021,1.306852716670326,-0.168819112746061,0.02032494203407841,-0.8590679443039096,-0.8834778377511966,-1.1045585178916826,0.0928052610565845,-1.5829258888454765,-0.9969773642270673,0,-0.46821073383305817,0.0,-0.10022023763370938,0
2.5224855703668507,2.575762045522309,3,-1.4313819589439079,1.4908964676421104,2.441449429590689,0.6654100835575489,2.1047488470540556,1.6023505003130372,1.4993955195782496,0.09301007804563263,0.2141933135779294,-0.737390917427134,-0.8075200897416283,-0.6400560193619413,0.0928052610565845,-0.7212027992310361,-0.9969773642270673,0,-0.46821073383305817,0.0,-0.10022023763370938,0
2.66876073622065,2.6969514386208386,3,-0.7155057742175983,-0.6707373863334216,2.2852043096285297,1.1091568263556097,0.8935998554522451,0.6557316688095824,1.0389417737828255,-0.360570490708213,-0.04616004130097754,-0.8590679443039096,-0.8834778377511966,-1.1045585178916826,0.0928052610565845,-1.5829258888454765,-0.9969773642270673,2,-0.46821073383305817,0.0,-0.10022023763370938,0
2.7645961897110705,2.8181408317193677,3,-1.4313819589439079,1.4908964676421104,1.659754625215443,1.1091568263556097,0.2328529969678968,2.9313840166682277,1.9122228088357427,0.8924875434581127,0.1009248603181139,-0.737390917427134,-0.8075200897416283,-0.6400560193619413,0.0928052610565845,-0.7212027992310361,-0.9969773642270673,0,-0.46821073383305817,0.0,-0.10022023763370938,0
2.8705195856741668,2.8181408317193677,3,1.575298016906592,1.4908964676421104,2.441449429590689,1.2934823964409585,1.003614207389889,1.3271979541981793,1.3864888079486148,-0.08757505501510902,0.281440239420149,-0.737390917427134,-0.8075200897416283,-0.6400560193619413,0.0928052610565845,-0.7212027992310361,-0.9969773642270673,0,-0.46821073383305817,0.0,-0.10022023763370938,0
2.9865309241099385,2.9393302248178967,3,1.43212277996133,-0.6707373863334216,2.5531201159300094,1.7001689717086315,0.8618840062449966,1.0628087002271902,1.2640762047900262,-0.18499091570672438,0.49190335879718683,-0.737390917427134,-0.73156234173206,-0.7064248943982899,0.0928052610565845,-0.7212027992310361,-0.9969773642270673,2,-0.46821073383305817,0.0,-0.10022023763370938,0
3.107586233782049,3.0605196179164262,3,1.43212277996133,-0.6707373863334216,1.8830959978940849,1.7001689717086315,-0.2706361091971767,1.1337976969359131,1.2985108118592008,-0.16727894103552152,0.5221410771917137,-0.737390917427134,-0.73156234173206,-0.7064248943982899,0.0928052610565845,-0.7212027992310361,-0.9969773642270673,0,-0.46821073383305817,0.0,-0.10022023763370938,0
3.203421687272469,3.1817090110149553,3,0.7162465952350207,-0.6707373863334216,1.212602675293709,1.7001689717086315,-1.403486598068592,3.698861834241746,2.089245788839251,1.4291090369385393,0.24741280698080545,-0.737390917427134,-0.73156234173206,-0.7064248943982899,0.0928052610565845,-0.7212027992310361,-0.9969773642270673,2,-0.46821073383305817,0.0,-0.10022023763370938,0
-0.8267113305615238,-0.8175409612365088,3,-0.28598006338181264,-0.6707373863334216,-1.4684322059788923,-1.5508854615162833,-0.6482529388209818,0.6401270139592692,1.029241884467565,0.1579539851733762,-1.2800329386693887,-0.8590679443039096,-1.263266577799038,-1.1045585178916826,-2.443074578432873,-1.5829258888454765,-0.9969773642270673,0,-0.46821073383305817,0.0,-0.10022023763370938,0
-0.7460077907801171,-0.6963515681379795,3,-1.4313819589439079,1.4908964676421104,-1.4684322059788923,-1.5508854615162833,-0.6482529388209818,3.343535474204844,2.011258678744554,2.407118073131042,-1.1344209259125702,-0.737390917427134,-1.1873088297894698,1.6823768465620652,-1.597781298603054,-0.7212027992310361,-0.9969773642270673,2,-0.46821073383305817,0.0,-0.10022023763370938,0
-0.6350404235806831,-0.6963515681379795,3,1.718473253851854,1.4908964676421104,0.8775906162757464,0.8872834549565793,1.003614207389889,1.5995749269452286,1.4983285317535717,-0.01595707047502804,-0.7336401670690282,-0.737390917427134,-1.1113510817799015,0.2889091643351915,-0.7524880187732347,-0.7212027992310361,-0.9969773642270673,0,-0.46821073383305817,0.0,-0.10022023763370938,0
-0.39292980423646323,-0.4539727819409211,3,1.718473253851854,1.4908964676421104,1.659754625215443,1.7001689717086315,1.5543467139365934,2.626070946209282,1.8318107264122332,0.5132202597377917,-0.497467987584792,-0.8590679443039096,-1.0353933337703332,-1.1045585178916826,0.0928052610565845,-1.5829258888454765,-0.9969773642270673,0,-0.46821073383305817,0.0,-0.10022023763370938,0
-0.16595109860125712,-0.21159399574386267,3,1.2889475430160682,-0.6707373863334216,2.0506020274030656,2.1063679131930106,1.8295477804953246,0.5924867336728751,0.9987842320176469,-0.47608336899866605,-0.1644071188956591,-0.8590679443039096,-0.9594355857607648,-1.1045585178916826,0.0928052610565845,-1.5829258888454765,-0.9969773642270673,2,-0.46821073383305817,0.0,-0.10022023763370938,0
0.005543923434231928,0.030784790453195744,3,-0.7155057742175983,-0.6707373863334216,1.346795180726674,1.3749172382511516,1.3339876366320633,1.5219012478125085,1.4677738804104994,0.043082845095647866,-0.02329176684056651,-0.8590679443039096,-0.8834778377511966,-1.1045585178916826,0.0928052610565845,-1.5829258888454765,-0.9969773642270673,0,-0.46821073383305817,0.0,-0.10022023763370938,0
0.15181908928803142,0.15197418355172496,3,0.0003704105087111306,-0.6707373863334216,0.8775906162757464,0.8872834549565793,-0.6482529388209818,0.7136267392487962,1.0743463697835272,-0.29164780666157597,-0.3408438057579034,-0.8590679443039096,-0.9594355857607648,-1.1045585178916826,0.0928052610565845,-1.5829258888454765,-0.9969773642270673,0,-0.46821073383305817,0.0,-0.10022023763370938,0
0.3081821976145067,0.27316357665025415,3,1.0025970691255444,-0.6707373863334216,-0.2954207948515729,0.5391129336842545,-2.0249190184731214,3.9540238958334935,2.141625191141659,1.6252242347472199,-0.4244664959568415,-0.8590679443039096,-0.9594355857607648,-1.1045585178916826,0.0928052610565845,-1.5829258888454765,-0.9969773642270673,2,-0.46821073383305817,0.0,-0.10022023763370938,0
0.4897651621226716,0.5155423628473126,3,-0.7155057742175983,-0.6707373863334216,-1.4684322059788923,0.2777412258383637,-3.1260536581372884,0.939899531474078,1.2015119187065944,-0.215280959347332,-0.29912395375476697,-0.8590679443039096,-0.9594355857607648,-1.1045585178916826,0.0928052610565845,-1.5829258888454765,-0.9969773642270673,0,-0.46821073383305817,0.0,-0.10022023763370938,0
0.7116998965215399,0.757921149044371,3,-1.288206721998646,1.4908964676421104,-1.4684322059788923,0.0743979382045269,-2.630493514274027,2.037056139910969,1.6545937486224203,0.2797558979485317,-0.26633242805932666,-0.8590679443039096,-0.9594355857607648,-1.1045585178916826,0.0928052610565845,-1.5829258888454765,-0.9969773642270673,0,-0.46821073383305817,0.0,-0.10022023763370938,0
0.8579750623753393,0.8791105421429002,3,-0.5723305372723365,-0.6707373863334216,-0.2954207948515729,0.39964967166200693,-1.4741865119264173,0.6283784992077435,1.0217729696948146,-0.4271829171890409,-0.2177080970378633,-0.8590679443039096,-0.9594355857607648,-1.1045585178916826,0.0928052610565845,-1.5829258888454765,-0.9969773642270673,2,-0.46821073383305817,0.0,-0.10022023763370938,0
1.044601998119842,1.0002999352414295,3,1.2889475430160682,-0.6707373863334216,-0.2954207948515729,0.0743979382045269,-1.143813082684243,1.4160798647169357,1.4244153751712854,-0.059851964225400206,-0.22575448989238572,-0.8590679443039096,-0.9594355857607648,-1.1045585178916826,0.0928052610565845,-1.5829258888454765,-0.9969773642270673,0,-0.46821073383305817,0.0,-0.10022023763370938,0
1.2614927612823723,1.2426787214384878,3,0.5730713582897587,-0.6707373863334216,-0.2954207948515729,-0.46736319503574303,-0.4830662241998946,1.9197934620167953,1.61511519910931,0.5531363765692706,-0.46530541443135426,-0.8590679443039096,-0.9594355857607648,-1.1045585178916826,0.0928052610565845,-1.5829258888454765,-0.9969773642270673,2,-0.46821073383305817,0.0,-0.10022023763370938,0
1.3825480709544822,1.363868114537017,3,0.5730713582897587,-0.6707373863334216,-0.2954207948515729,-1.0091243282760132,0.17768063428445371,1.4440156928501848,1.436055242349597,0.12792063681785845,-0.37281539332227515,-0.737390917427134,-0.9594355857607648,-0.4078246767782455,0.0928052610565845,-0.7212027992310361,-0.9969773642270673,0,-0.46821073383305817,0.0,-0.10022023763370938,0
1.4985594093902541,1.4850575076355463,3,0.42989612134449684,-0.6707373863334216,-0.5300230770770368,-1.0632516782217107,0.012493919663366663,0.9353971700949992,1.1990869463777798,-0.13917080731817805,-0.15132610593146595,-0.737390917427134,-0.8834778377511966,-0.547171445000933,0.0928052610565845,-0.7212027992310361,-0.9969773642270673,2,-0.46821073383305817,0.0,-0.10022023763370938,0
1.7003182588437706,1.7274362938326047,3,-0.7155057742175983,-0.6707373863334216,-1.4684322059788923,-1.0632516782217107,-1.30899979730533,0.9467854959361987,1.205100877753241,-0.0323855687207814,-0.2553092598192055,-0.8590679443039096,-0.8834778377511966,-1.1045585178916826,0.0928052610565845,-1.5829258888454765,-0.9969773642270673,0,-0.46821073383305817,0.0,-0.10022023763370938,0
1.8112856260432049,1.848625686931134,3,-1.0018562481081221,1.4908964676421104,-1.4684322059788923,-1.0632516782217107,-1.30899979730533,3.129032384314048,1.9610132520915038,1.1897406835922117,-0.225255527541894,-0.737390917427134,-0.8834778377511966,-0.547171445000933,0.0928052610565845,-0.7212027992310361,-0.9969773642270673,0,-0.46821073383305817,0.0,-0.10022023763370938,0
1.972692705606018,1.9698150800296632,3,0.14354564745397302,-0.6707373863334216,-0.5300230770770368,-0.5756178949271381,-0.6482529388209818,1.0219590402795948,1.2437064372279782,-0.16727894103552152,-0.06357372734068276,-0.8590679443039096,-0.8834778377511966,-1.1045585178916826,0.0928052610565845,-1.5829258888454765,-0.9969773642270673,2,-0.46821073383305817,0.0,-0.10022023763370938,0
2.1794955262958724,2.2121938662267215,3,-0.8586810111628602,-0.6707373863334216,-0.5300230770770368,-0.5756178949271381,-0.6482529388209818,0.8166407676021198,1.134291685751838,-0.20539819087137112,-0.1483183328848146,-0.8590679443039096,-0.8834778377511966,-1.1045585178916826,0.0928052610565845,-1.5829258888454765,-0.9969773642270673,0,-0.46821073383305817,0.0,-0.10022023763370938,0
2.2904628934953064,2.3333832593252506,3,-1.145031485053384,1.4908964676421104,-0.5300230770770368,-0.5756178949271381,-0.6482529388209818,3.5927650125676878,2.066645046734693,1.4133222769055107,-0.20753486466531315,-0.737390917427134,-0.8834778377511966,-0.547171445000933,0.0928052610565845,-0.7212027992310361,-0.9969773642270673,2,-0.46821073383305817,0.0,-0.10022023763370938,0
2.4266501168764303,2.45457265242378,3,-0.7155057742175983,-0.6707373863334216,0.4083860518248188,-0.5756178949271381,0.6732407781477151,0.7462662107992476,1.093746148414048,-0.37083830211180885,0.04328820932674738,-0.8590679443039096,-0.8834778377511966,-1.1045585178916826,0.0928052610565845,-1.5829258888454765,-0.9969773642270673,0,-0.46821073383305817,0.0,-0.10022023763370938,0
2.5325735128395266,2.575762045522309,3,-1.145031485053384,1.4908964676421104,0.09542660733604984,-0.6643672434867505,0.4528817008431848,2.2163878420875487,1.712017093368764,0.4073334546382097,0.19891846615085293,-0.737390917427134,-0.8075200897416283,-0.6400560193619413,0.0928052610565845,-0.7212027992310361,-0.9969773642270673,0,-0.46821073383305817,0.0,-0.10022023763370938,0
2.678848678693326,2.6969514386208386,3,-0.42915530032707455,-0.6707373863334216,0.4083860518248188,-0.22110813447198396,0.12250827160101066,1.1098875095651344,1.287064942467194,-0.12492421899568885,-0.06178086262238293,-0.8590679443039096,-0.8834778377511966,-1.1045585178916826,0.0928052610565845,-1.5829258888454765,-0.9969773642270673,2,-0.46821073383305817,0.0,-0.10022023763370938,0
2.7746841321837463,2.8181408317193677,3,-1.145031485053384,1.4908964676421104,0.09542660733604984,-0.22110813447198396,-0.20786515764116356,2.517113800835574,1.8013530739623134,0.6396426876445653,0.12817080445879075,-0.737390917427134,-0.8075200897416283,-0.6400560193619413,0.0928052610565845,-0.7212027992310361,-0.9969773642270673,0,-0.46821073383305817,0.0,-0.10022023763370938,0
2.8806075281468426,2.9393302248178967,3,-1.5745571958891698,1.4908964676421104,0.8775906162757464,0.0743979382045269,0.4528817008431848,1.856421401382326,1.593096450363668,0.1688635347896967,0.2692951558348341,-0.737390917427134,-0.8075200897416283,-0.6400560193619413,0.0928052610565845,-0.7212027992310361,-0.9969773642270673,0,-0.46821073383305817,0.0,-0.10022023763370938,0
2.9966188665826143,2.9393302248178967,3,1.718473253851854,1.4908964676421104,1.212602675293709,0.4810845134722005,0.5787539773844532,1.0164396749184181,1.2409904682197064,-0.22631885660619758,0.5297105060358462,-0.737390917427134,-0.73156234173206,-0.7064248943982899,0.0928052610565845,-0.7212027992310361,-0.9969773642270673,2,-0.46821073383305817,0.0,-0.10022023763370938,0
3.117674176254724,3.0605196179164262,3,1.718473253851854,1.4908964676421104,1.8830959978940849,0.8872834549565793,1.05085760777152,1.1522203003199556,1.3072407122429357,-0.17266954202240944,0.5485690830504222,-0.737390917427134,-0.73156234173206,-0.7064248943982899,0.0928052610565845,-0.7212027992310361,-0.9969773642270673,0,-0.46821073383305817,0.0,-0.10022023763370938,0
3.2135096297451446,3.1817090110149553,3,1.0025970691255444,-0.6707373863334216,1.8830959978940849,1.2934823964409585,0.3901107492871718,3.013348181350423,1.9327865741840957,0.9521691972415134,0.3182114648249219,-0.737390917427134,-0.73156234173206,-0.7064248943982899,0.0928052610565845,-0.7212027992310361,-0.9969773642270673,2,-0.46821073383305817,0.0,-0.10022023763370938,0
-0.7964475031434963,-0.8175409612365088,3,0.5730713582897587,-0.6707373863334216,-1.4684322059788923,-1.5508854615162833,-0.6482529388209818,0.9706003391836556,1.2175167360767751,0.1579539851733762,-1.2800329386693887,-0.8590679443039096,-1.263266577799038,-1.1045585178916826,-2.443074578432873,-1.5829258888454765,-0.9969773642270673,0,-0.46821073383305817,0.0,-0.10022023763370938,0
-0.7157439633620897,-0.6963515681379795,3,-0.5723305372723365,-0.6707373863334216,-1.4684322059788923,-1.5508854615162833,-0.6482529388209818,2.1385234747081854,1.6875733722943072,0.9582015364411258,-1.1032282795727135,-0.737390917427134,-1.1873088297894698,1.6823768465620652,-1.597781298603054,-0.7212027992310361,-0.9969773642270673,2,-0.46821073383305817,0.0,-0.10022023763370938,0
-0.6047765961626556,-0.5751621750394503,3,-0.8586810111628602,-0.6707373863334216,-1.4684322059788923,-1.5508854615162833,-0.6482529388209818,1.8178600003944507,1.5794196064291497,0.2955426579815602,-0.8161859385275263,-0.737390917427134,-1.1113510817799015,0.2889091643351915,-0.7524880187732347,-0.7212027992310361,-0.9969773642270673,0,-0.46821073383305817,0.0,-0.10022023763370938,0
-0.36266597681843576,-0.3327833888423919,3,-0.8586810111628602,-0.6707373863334216,-1.4684322059788923,-1.5508854615162833,-0.6482529388209818,2.8326286924899384,1.8869060977229128,0.7582359093560972,-0.5594103136888183,-0.8590679443039096,-1.0353933337703332,-1.1045585178916826,0.0928052610565845,-1.5829258888454765,-0.9969773642270673,0,-0.46821073383305817,0.0,-0.10022023763370938,0
-0.13568727118322965,-0.09040460264533347,3,-1.288206721998646,1.4908964676421104,-1.4684322059788923,-1.5508854615162833,-0.6482529388209818,0.5934401749060917,0.9994632242697153,-0.45002879756204167,-0.20685291612215617,-0.8590679443039096,-0.9594355857607648,-1.1045585178916826,0.0928052610565845,-1.5829258888454765,-0.9969773642270673,2,-0.46821073383305817,0.0,-0.10022023763370938,0
0.03580775085225941,0.030784790453195744,3,0.14354564745397302,-0.6707373863334216,-0.5300230770770368,-0.5756178949271381,0.012493919663366663,1.3248461324895782,1.3855188190170895,-0.014545246407033627,-0.06564757085755606,-0.8590679443039096,-0.8834778377511966,-1.1045585178916826,0.0928052610565845,-1.5829258888454765,-0.9969773642270673,0,-0.46821073383305817,0.0,-0.10022023763370938,0
0.1820829167060589,0.15197418355172496,3,0.8594218321802826,-0.6707373863334216,-0.2954207948515729,-0.7379999447642309,0.17768063428445371,0.8289507533020953,1.1412756060588265,-0.25224508040027704,-0.31925343487249913,-0.8590679443039096,-0.9594355857607648,-1.1045585178916826,0.0928052610565845,-1.5829258888454765,-0.9969773642270673,0,-0.46821073383305817,0.0,-0.10022023763370938,0
0.33844602503253424,0.39435296974878337,3,-1.5745571958891698,1.4908964676421104,-0.2954207948515729,-0.854056785188339,0.17768063428445371,2.62824267346272,1.8323927197711474,0.8469241303546561,-0.4125943917736994,-0.8590679443039096,-0.9594355857607648,-1.1045585178916826,0.0928052610565845,-1.5829258888454765,-0.9969773642270673,2,-0.46821073383305817,0.0,-0.10022023763370938,0
0.5200289895406991,0.5155423628473126,3,0.14354564745397302,-0.6707373863334216,0.8775906162757464,-0.3318010032798519,1.003614207389889,1.0631900767204767,1.264270202576331,-0.002352220365263644,-0.4318859361184615,-0.8590679443039096,-0.9594355857607648,-1.1045585178916826,0.0928052610565845,-1.5829258888454765,-0.9969773642270673,0,-0.46821073383305817,0.0,-0.10022023763370938,0
0.7419637239395673,0.757921149044371,3,-0.42915530032707455,-0.6707373863334216,-0.2954207948515729,-0.46736319503574303,-0.4830662241998946,2.749721680366007,1.8651783456567297,0.8574486370433417,-0.38754728171865627,-0.8590679443039096,-0.9594355857607648,-1.1045585178916826,0.0928052610565845,-1.5829258888454765,-0.9969773642270673,0,-0.46821073383305817,0.0,-0.10022023763370938,0
0.8882388897933667,0.8791105421429002,3,0.28672088439923493,-0.6707373863334216,-0.2954207948515729,-0.5756178949271381,-0.37305187226225067,0.8060681637048948,1.1282777543763765,-0.31924254980873984,-0.25305642980786724,-0.8590679443039096,-0.9594355857607648,-1.1045585178916826,0.0928052610565845,-1.5829258888454765,-0.9969773642270673,2,-0.46821073383305817,0.0,-0.10022023763370938,0
1.0748658255378696,1.1214893283399587,3,-1.288206721998646,1.4908964676421104,-0.2954207948515729,-0.46736319503574303,-0.4830662241998946,1.5300160920863306,1.4709748438845365,0.024729132211720357,-0.25521626683604776,-0.8590679443039096,-0.9594355857607648,-1.1045585178916826,0.0928052610565845,-1.5829258888454765,-0.9969773642270673,0,-0.46821073383305817,0.0,-0.10022023763370938,0
1.2917565887003997,1.2426787214384878,3,1.43212277996133,-0.6707373863334216,-0.2954207948515729,0.0743979382045269,-1.143813082684243,2.3986328369211796,1.7671124646794436,0.6111495109995869,-0.3588754451695602,-0.8590679443039096,-0.9594355857607648,-1.1045585178916826,0.0928052610565845,-1.5829258888454765,-0.9969773642270673,2,-0.46821073383305817,0.0,-0.10022023763370938,0
1.4128118983725098,1.363868114537017,3,1.43212277996133,-0.6707373863334216,-0.2954207948515729,0.0743979382045269,-1.143813082684243,1.6187920646902851,1.50570044763317,0.04115763045747372,-0.23282595631057665,-0.737390917427134,-0.9594355857607648,-0.4078246767782455,0.0928052610565845,-0.7212027992310361,-0.9969773642270673,0,-0.46821073383305817,0.0,-0.10022023763370938,0
1.5288232368082817,1.4850575076355463,3,1.2889475430160682,-0.6707373863334216,-0.5300230770770368,-0.08798411163256573,-1.30899979730533,1.0820364317637268,1.2735820963189821,-0.1901248214085223,0.005160086307511126,-0.737390917427134,-0.8834778377511966,-0.547171445000933,0.0928052610565845,-0.7212027992310361,-0.9969773642270673,2,-0.46821073383305817,0.0,-0.10022023763370938,0
